Participants #,inital magnification(mm),height,width,aperture,max aperture,brightness,exposure bias,focal length,make,model,exposure time,fnumber,field of view,field of view(arcminute),arcminute degree in each pixel,observation point(latitude),observation point(longitude),observation point(altitude),observation point(relative height(feet)),observation point(relative height(arcminute)),observation point(width(feet)),observation point(width(arcminute)),target location(latitude),target location(longitude),target location(altitude),target location(relative height(feet)),target location(relative height(arcminute),target location(width(feet)),target location(width(arcminute))
28066,300,3456,5184,5.625,None,None,0,140,Canon,Canon EOS REBEL T3i,0.002,7.1,9.107176068,546.4305641,0.10540713,37.417,-122.18,284.405,0,0,0,0,37.79,-122.397,16.709,802.303,18.418,75.21,1.727
28066,75,3456,5184,5.625,None,None,0,125,Canon,Canon EOS REBEL T3i,0.0025,7.1,10.19458598,611.6751588,0.117992893,37.417,-122.18,284.405,0,0,0,0,37.79,-122.397,16.709,802.303,18.418,75.21,1.727
